<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.08.19	07:30:00	3336.38	3338.23	3334.49	3335.17	2082	0	8
2025.08.19	07:45:00	3335.19	3337.97	3335.13	3337.71	1472	0	8
2025.08.19	08:00:00	3337.69	3338.75	3337.45	3338.03	1708	0	8
2025.08.19	08:15:00	3338.03	3340.62	3336.41	3339.89	2279	0	8
2025.08.19	08:30:00	3339.88	3340.65	3337.88	3338.56	2464	0	8
2025.08.19	08:45:00	3338.54	3339.20	3335.75	3336.21	2493	0	8
2025.08.19	09:00:00	3336.21	3338.11	3335.14	3337.36	2352	0	8
2025.08.19	09:15:00	3337.34	3338.81	3335.97	3336.41	2134	0	8
2025.08.19	09:30:00	3336.42	3337.44	3334.74	3334.89	2320	0	8
2025.08.19	09:45:00	3334.90	3336.95	3334.57	3336.10	2358	0	8
2025.08.19	10:00:00	3336.09	3341.78	3335.02	3338.64	3297	0	8
2025.08.19	10:15:00	3338.64	3341.26	3338.60	3339.82	2548	0	8
2025.08.19	10:30:00	3339.82	3340.13	3337.63	3339.77	2581	0	8
2025.08.19	10:45:00	3339.77	3340.93	3338.66	3340.85	1991	0	8
2025.08.19	11:00:00	3340.79	3340.93	3336.76	3336.97	2141	0	8
2025.08.19	11:15:00	3336.94	3339.44	3336.55	3338.63	1991	0	8
2025.08.19	11:30:00	3338.65	3339.07	3337.59	3338.52	1544	0	8
2025.08.19	11:45:00	3338.52	3339.48	3337.05	3337.98	2030	0	8
2025.08.19	12:00:00	3337.98	3339.41	3337.38	3337.42	2092	0	8
2025.08.19	12:15:00	3337.41	3338.38	3336.98	3337.92	1586	0	8
2025.08.19	12:30:00	3337.90	3339.38	3336.96	3338.86	1592	0	8
2025.08.19	12:45:00	3338.86	3339.72	3338.55	3339.36	1545	0	8
2025.08.19	13:00:00	3339.37	3343.11	3339.28	3342.83	2170	0	8
2025.08.19	13:15:00	3342.81	3345.31	3342.80	3343.83	2436	0	8
2025.08.19	13:30:00	3343.84	3343.96	3342.26	3342.59	1516	0	8
2025.08.19	13:45:00	3342.59	3344.04	3341.76	3343.60	1639	0	8
2025.08.19	14:00:00	3343.62	3344.82	3342.84	3343.06	2038	0	8
2025.08.19	14:15:00	3343.07	3343.40	3341.08	3341.73	1495	0	8
2025.08.19	14:30:00	3341.72	3341.99	3339.30	3341.37	1762	0	8
2025.08.19	14:45:00	3341.39	3342.31	3339.77	3339.78	2350	0	8
2025.08.19	15:00:00	3339.78	3340.62	3336.81	3336.83	2684	0	8
2025.08.19	15:15:00	3336.82	3340.11	3336.08	3338.19	2663	0	8
2025.08.19	15:30:00	3338.13	3338.18	3334.59	3335.90	3358	0	8
2025.08.19	15:45:00	3335.91	3337.32	3334.38	3334.78	2707	0	8
2025.08.19	16:00:00	3334.80	3335.60	3325.84	3329.74	4636	0	8
2025.08.19	16:15:00	3329.73	3333.03	3328.65	3331.86	4086	0	8
2025.08.19	16:30:00	3331.87	3338.33	3331.62	3337.95	5381	0	8
2025.08.19	16:45:00	3337.95	3339.40	3333.86	3333.96	4135	0	8
2025.08.19	17:00:00	3333.97	3337.03	3332.30	3334.78	3917	0	8
2025.08.19	17:15:00	3334.79	3336.45	3333.73	3335.54	3244	0	8
2025.08.19	17:30:00	3335.58	3336.64	3325.59	3326.27	5090	0	8
2025.08.19	17:45:00	3326.25	3326.99	3320.94	3325.31	5571	0	8
2025.08.19	18:00:00	3325.39	3326.59	3321.65	3323.26	4455	0	8
2025.08.19	18:15:00	3323.26	3326.81	3322.25	3324.23	3499	0	8
2025.08.19	18:30:00	3324.24	3326.25	3322.49	3323.23	2728	0	8
2025.08.19	18:45:00	3323.23	3323.80	3321.81	3322.72	2998	0	8
2025.08.19	19:00:00	3322.69	3324.45	3320.57	3320.93	2757	0	8
2025.08.19	19:15:00	3320.92	3322.72	3318.75	3319.47	2866	0	8
2025.08.19	19:30:00	3319.46	3320.74	3318.10	3319.26	2716	0	8
2025.08.19	19:45:00	3319.25	3320.54	3317.06	3317.51	2629	0	8
2025.08.19	20:00:00	3317.52	3319.02	3316.86	3317.82	3001	0	8
2025.08.19	20:15:00	3317.81	3318.94	3315.03	3315.65	3187	0	8
2025.08.19	20:30:00	3315.65	3320.10	3315.55	3319.34	2997	0	8
2025.08.19	20:45:00	3319.34	3319.59	3317.51	3317.55	1870	0	8
2025.08.19	21:00:00	3317.59	3318.53	3316.89	3318.13	2085	0	8
2025.08.19	21:15:00	3318.11	3319.14	3318.08	3318.97	1480	0	8
2025.08.19	21:30:00	3318.94	3319.61	3318.24	3318.32	1495	0	8
2025.08.19	21:45:00	3318.32	3320.20	3318.20	3318.50	2002	0	8
2025.08.19	22:00:00	3318.47	3318.87	3316.58	3317.28	2445	0	8
2025.08.19	22:15:00	3317.30	3318.12	3316.62	3316.97	2051	0	8
2025.08.19	22:30:00	3316.98	3317.44	3315.53	3315.98	2205	0	8
2025.08.19	22:45:00	3315.99	3316.74	3315.61	3315.91	2342	0	8
2025.08.19	23:00:00	3315.93	3316.71	3315.36	3315.51	1096	0	8
2025.08.19	23:15:00	3315.52	3316.91	3315.00	3316.73	1272	0	8
2025.08.19	23:30:00	3316.74	3317.51	3315.84	3315.89	1157	0	8
2025.08.19	23:45:00	3315.90	3316.24	3315.17	3315.42	968	0	8
2025.08.20	01:00:00	3315.12	3317.62	3315.12	3316.61	872	0	8
2025.08.20	01:15:00	3316.63	3317.40	3316.05	3317.26	620	0	8
2025.08.20	01:30:00	3317.28	3317.28	3315.97	3316.67	868	0	8
2025.08.20	01:45:00	3316.65	3317.51	3315.80	3316.91	992	0	8
2025.08.20	02:00:00	3316.89	3316.90	3315.08	3315.31	1358	0	8
2025.08.20	02:15:00	3315.31	3316.02	3314.98	3315.63	1134	0	8
2025.08.20	02:30:00	3315.62	3316.69	3315.05	3315.60	1165	0	8
2025.08.20	02:45:00	3315.60	3315.68	3312.96	3314.27	1560	0	8
2025.08.20	03:00:00	3314.28	3316.16	3313.29	3313.93	2728	0	8
2025.08.20	03:15:00	3313.96	3315.00	3313.27	3313.82	2301	0	8
2025.08.20	03:30:00	3313.79	3314.56	3312.89	3313.74	1872	0	8
2025.08.20	03:45:00	3313.76	3316.93	3313.12	3316.04	2806	0	8
2025.08.20	04:00:00	3316.07	3316.86	3312.20	3313.57	3923	0	8
2025.08.20	04:15:00	3313.55	3315.82	3311.56	3312.06	3435	0	8
2025.08.20	04:30:00	3312.07	3317.32	3311.57	3317.19	3835	0	8
2025.08.20	04:45:00	3317.16	3317.83	3315.22	3315.37	3026	0	8
2025.08.20	05:00:00	3315.35	3316.19	3313.17	3314.48	3226	0	8
2025.08.20	05:15:00	3314.48	3317.13	3313.70	3314.72	2449	0	8
2025.08.20	05:30:00	3314.71	3315.54	3312.63	3312.97	2962	0	8
2025.08.20	05:45:00	3312.98	3315.16	3312.47	3314.08	2493	0	8
2025.08.20	06:00:00	3314.08	3317.57	3314.05	3316.67	2834	0	8
2025.08.20	06:15:00	3316.67	3318.23	3315.39	3317.28	2627	0	8
2025.08.20	06:30:00	3317.29	3318.64	3316.64	3318.00	1890	0	8
2025.08.20	06:45:00	3318.00	3318.54	3317.10	3317.63	1595	0	8
2025.08.20	07:00:00	3317.63	3318.92	3317.25	3318.82	1443	0	8
2025.08.20	07:15:00	3318.82	3319.51	3318.29	3318.52	1151	0	8
2025.08.20	07:30:00	3318.51	3320.85	3318.38	3320.38	1813	0	8
2025.08.20	07:45:00	3320.38	3320.99	3318.64	3318.71	1740	0	8
2025.08.20	08:00:00	3318.68	3320.50	3318.68	3319.36	1823	0	8
2025.08.20	08:15:00	3319.37	3319.43	3318.19	3318.61	1571	0	8
2025.08.20	08:30:00	3318.61	3321.38	3318.52	3320.30	2595	0	8
2025.08.20	08:45:00	3320.29	3323.93	3319.88	3323.45	2289	0	8
2025.08.20	09:00:00	3323.45	3325.57	3322.58	3325.49	3623	0	8
2025.08.20	09:15:00	3325.49	3325.99	3323.07	3323.52	3031	0	8
2025.08.20	09:30:00	3323.52	3324.90	3323.16	3324.37	2033	0	8
2025.08.20	09:45:00	3324.36	3324.64	3322.31	3323.09	2454	0	8
2025.08.20	10:00:00	3323.09	3326.06	3321.62	3326.05	2439	0	8
2025.08.20	10:15:00	3326.05	3327.58	3324.37	3324.57	2451	0	8
2025.08.20	10:30:00	3324.59	3326.32	3323.68	3325.61	2178	0	8
2025.08.20	10:45:00	3325.61	3326.64	3324.05	3324.88	2167	0	8
2025.08.20	11:00:00	3324.88	3325.00	3322.98	3323.02	2227	0	8
2025.08.20	11:15:00	3323.02	3323.78	3321.57	3321.65	2352	0	8
2025.08.20	11:30:00	3321.65	3323.92	3321.00	3323.75	2487	0	8
2025.08.20	11:45:00	3323.77	3325.71	3323.11	3325.08	2030	0	8
2025.08.20	12:00:00	3325.07	3327.00	3323.60	3326.93	2077	0	8
2025.08.20	12:15:00	3326.94	3327.37	3325.46	3325.62	2198	0	8
2025.08.20	12:30:00	3325.52	3327.44	3325.47	3325.81	1956	0	8
2025.08.20	12:45:00	3325.84	3327.34	3325.55	3326.18	1034	0	8
2025.08.20	13:00:00	3326.18	3327.12	3325.27	3325.86	726	0	8
2025.08.20	13:15:00	3325.86	3326.95	3323.95	3326.87	1357	0	8
2025.08.20	13:30:00	3327.02	3327.91	3326.20	3327.16	1147	0	8
2025.08.20	13:45:00	3327.16	3327.58	3325.56	3326.76	990	0	8
2025.08.20	14:00:00	3326.47	3329.13	3325.79	3328.99	1479	0	8
2025.08.20	14:15:00	3328.99	3331.23	3328.64	3330.92	1450	0	8
2025.08.20	14:30:00	3330.78	3331.68	3328.97	3328.97	1797	0	8
2025.08.20	14:45:00	3328.97	3332.99	3328.97	3332.36	1770	0	8
2025.08.20	15:00:00	3332.36	3335.47	3332.14	3334.97	2255	0	8
2025.08.20	15:15:00	3334.97	3338.38	3334.69	3337.97	2505	0	8
2025.08.20	15:30:00	3337.97	3341.82	3337.63	3339.81	3003	0	8
2025.08.20	15:45:00	3339.81	3344.85	3339.22	3342.90	1955	0	8
2025.08.20	16:00:00	3342.90	3343.54	3340.28	3343.20	2569	0	8
2025.08.20	16:15:00	3343.20	3343.64	3338.93	3340.83	1871	0	8
2025.08.20	16:30:00	3340.88	3348.40	3340.55	3346.68	2988	0	8
2025.08.20	16:45:00	3346.75	3346.99	3340.43	3344.93	3469	0	8
2025.08.20	17:00:00	3344.93	3346.00	3340.61	3342.11	2713	0	8
2025.08.20	17:15:00	3342.12	3344.76	3340.07	3344.45	2032	0	8
2025.08.20	17:30:00	3344.45	3346.89	3344.25	3346.27	1915	0	8
2025.08.20	17:45:00	3346.26	3350.26	3345.69	3346.93	2738	0	8
2025.08.20	18:00:00	3346.93	3346.98	3342.13	3342.84	1837	0	8
2025.08.20	18:15:00	3342.84	3343.07	3339.48	3341.23	1778	0	8
2025.08.20	18:30:00	3341.26	3343.04	3340.02	3340.53	1587	0	8
2025.08.20	18:45:00	3340.53	3341.61	3338.94	3340.73	1229	0	8
2025.08.20	19:00:00	3340.69	3343.92	3340.69	3343.33	1334	0	8
2025.08.20	19:15:00	3343.33	3345.85	3342.86	3343.77	1406	0	8
2025.08.20	19:30:00	3343.77	3345.64	3343.71	3345.62	836	0	8
2025.08.20	19:45:00	3345.57	3346.08	3344.12	3345.22	1105	0	8
2025.08.20	20:00:00	3345.22	3346.36	3344.12	3346.14	1154	0	8
2025.08.20	20:15:00	3346.14	3346.35	3345.34	3345.61	1429	0	8
2025.08.20	20:30:00	3345.61	3346.32	3345.29	3346.09	1353	0	8
2025.08.20	20:45:00	3346.06	3348.09	3345.47	3346.81	1202	0	8
2025.08.20	21:00:00	3346.81	3347.19	3344.19	3344.86	1516	0	8
2025.08.20	21:15:00	3344.86	3345.42	3344.02	3344.30	1412	0	8
2025.08.20	21:30:00	3344.30	3346.38	3344.24	3345.39	1207	0	8
2025.08.20	21:45:00	3345.39	3346.23	3345.20	3345.73	1079	0	8
2025.08.20	22:00:00	3345.73	3348.09	3345.11	3347.89	999	0	8
2025.08.20	22:15:00	3347.87	3349.31	3347.77	3348.64	1239	0	8
2025.08.20	22:30:00	3348.64	3349.15	3347.50	3348.14	978	0	8
2025.08.20	22:45:00	3348.16	3349.25	3348.06	3348.83	1813	0	8
2025.08.20	23:00:00	3348.69	3349.05	3347.55	3347.69	552	0	8
2025.08.20	23:15:00	3347.69	3349.20	3347.52	3349.15	534	0	8
2025.08.20	23:30:00	3349.15	3349.31	3348.18	3348.65	495	0	8
2025.08.20	23:45:00	3348.65	3348.65	3347.45	3348.07	577	0	18
2025.08.21	01:00:00	3347.86	3352.15	3347.86	3351.00	1235	0	8
2025.08.21	01:15:00	3350.94	3351.47	3348.79	3350.19	1524	0	8
2025.08.21	01:30:00	3350.20	3351.21	3349.29	3350.17	1114	0	8
2025.08.21	01:45:00	3350.18	3350.64	3349.58	3349.77	1034	0	8
2025.08.21	02:00:00	3349.77	3349.77	3347.32	3347.90	1225	0	8
2025.08.21	02:15:00	3347.90	3348.50	3347.21	3348.00	1169	0	8
2025.08.21	02:30:00	3348.00	3348.38	3346.74	3346.77	1015	0	8
2025.08.21	02:45:00	3346.78	3347.98	3346.41	3346.95	1454	0	8
2025.08.21	03:00:00	3346.94	3346.94	3344.16	3344.68	2435	0	8
2025.08.21	03:15:00	3344.69	3345.57	3342.47	3343.87	2174	0	8
2025.08.21	03:30:00	3343.88	3343.99	3342.57	3343.99	1572	0	8
2025.08.21	03:45:00	3343.99	3343.99	3341.52	3342.34	2407	0	8
2025.08.21	04:00:00	3342.34	3343.93	3340.77	3343.93	2679	0	8
2025.08.21	04:15:00	3343.93	3344.76	3341.76	3342.83	2688	0	8
2025.08.21	04:30:00	3342.83	3346.41	3341.61	3344.76	2882	0	8
2025.08.21	04:45:00	3344.74	3345.07	3342.70	3342.81	2151	0	8
2025.08.21	05:00:00	3342.84	3344.04	3341.61	3343.07	2095	0	8
2025.08.21	05:15:00	3343.07	3343.26	3340.48	3341.19	1794	0	8
2025.08.21	05:30:00	3341.20	3342.41	3341.17	3341.92	2116	0	8
2025.08.21	05:45:00	3341.92	3345.04	3341.91	3344.60	2273	0	8
2025.08.21	06:00:00	3344.62	3344.78	3342.99	3343.98	1754	0	8
2025.08.21	06:15:00	3343.98	3344.84	3342.90	3342.94	1865	0	8
2025.08.21	06:30:00	3342.93	3343.25	3341.99	3342.40	1435	0	8
2025.08.21	06:45:00	3342.39	3342.77	3339.74	3339.91	1812	0	8
2025.08.21	07:00:00	3339.91	3340.56	3339.35	3339.84	1340	0	8
2025.08.21	07:15:00	3339.83	3340.11	3338.75	3340.00	1392	0	8
2025.08.21	07:30:00	3340.02	3341.12	3338.66	3338.82	1410	0	8
2025.08.21	07:45:00	3338.83	3339.16	3338.03	3338.28	1173	0	8
2025.08.21	08:00:00	3338.30	3338.57	3337.06	3337.37	1411	0	8
2025.08.21	08:15:00	3337.34	3339.97	3337.16	3338.94	1956	0	8
2025.08.21	08:30:00	3339.00	3340.73	3338.71	3339.19	2309	0	8
2025.08.21	08:45:00	3339.20	3340.28	3338.74	3338.85	1587	0	8
2025.08.21	09:00:00	3338.84	3339.93	3337.93	3338.42	2355	0	8
2025.08.21	09:15:00	3338.42	3338.54	3334.30	3334.55	3232	0	8
2025.08.21	09:30:00	3334.57	3338.01	3334.54	3337.47	2614	0	8
2025.08.21	09:45:00	3337.47	3337.48	3335.35	3336.67	2072	0	8
2025.08.21	10:00:00	3336.67	3338.76	3335.45	3338.72	2205	0	8
2025.08.21	10:15:00	3338.73	3339.23	3337.02	3337.97	2192	0	8
2025.08.21	10:30:00	3337.99	3340.68	3337.30	3340.06	2355	0	8
2025.08.21	10:45:00	3340.06	3341.53	3338.73	3339.72	2137	0	8
2025.08.21	11:00:00	3339.73	3340.55	3339.04	3340.29	1902	0	8
2025.08.21	11:15:00	3340.29	3340.75	3339.31	3339.97	1454	0	8
2025.08.21	11:30:00	3339.97	3340.95	3338.65	3338.84	1686	0	8
2025.08.21	11:45:00	3338.84	3341.41	3337.89	3339.70	2517	0	8
2025.08.21	12:00:00	3339.69	3340.68	3338.08	3340.47	1972	0	8
2025.08.21	12:15:00	3340.46	3340.68	3338.52	3339.43	1738	0	8
2025.08.21	12:30:00	3339.44	3340.39	3338.59	3339.47	1640	0	8
2025.08.21	12:45:00	3339.47	3342.19	3339.46	3340.71	2050	0	8
2025.08.21	13:00:00	3340.72	3341.63	3339.15	3340.29	1794	0	8
2025.08.21	13:15:00	3340.36	3340.56	3338.57	3339.51	1454	0	8
2025.08.21	13:30:00	3339.51	3339.51	3329.02	3330.41	3228	0	8
2025.08.21	13:45:00	3330.40	3331.74	3327.63	3328.51	3612	0	8
2025.08.21	14:00:00	3328.52	3329.75	3325.30	3329.53	3617	0	8
2025.08.21	14:15:00	3329.53	3332.86	3328.96	3331.08	2724	0	8
2025.08.21	14:30:00	3331.12	3334.33	3330.26	3333.82	2794	0	8
2025.08.21	14:45:00	3333.82	3334.47	3332.29	3333.65	2746	0	8
2025.08.21	15:00:00	3333.65	3342.78	3333.65	3341.44	3532	0	8
2025.08.21	15:15:00	3341.44	3342.15	3336.42	3337.73	3583	0	8
2025.08.21	15:30:00	3337.81	3345.12	3336.63	3339.23	4992	0	8
2025.08.21	15:45:00	3339.23	3343.25	3337.91	3341.89	3714	0	8
2025.08.21	16:00:00	3341.88	3343.56	3339.24	3342.26	4291	0	8
2025.08.21	16:15:00	3342.26	3345.59	3341.46	3345.37	3602	0	8
2025.08.21	16:30:00	3345.38	3347.54	3344.94	3345.28	4575	0	8
2025.08.21	16:45:00	3345.37	3345.37	3336.16	3339.36	5954	0	8
2025.08.21	17:00:00	3339.42	3345.48	3338.00	3344.85	5725	0	8
2025.08.21	17:15:00	3344.85	3345.62	3342.45	3344.87	4524	0	8
2025.08.21	17:30:00	3344.85	3348.14	3342.66	3342.91	4670	0	8
2025.08.21	17:45:00	3342.92	3344.79	3341.62	3344.25	3727	0	8
2025.08.21	18:00:00	3344.22	3345.27	3338.60	3338.78	3985	0	8
2025.08.21	18:15:00	3338.80	3344.79	3337.56	3343.10	3674	0	8
2025.08.21	18:30:00	3343.09	3346.01	3341.33	3345.71	4129	0	8
2025.08.21	18:45:00	3345.71	3346.23	3343.13	3343.69	3025	0	8
2025.08.21	19:00:00	3343.68	3343.96	3341.64	3341.91	2551	0	8
2025.08.21	19:15:00	3341.95	3342.26	3340.05	3341.03	2471	0	8
2025.08.21	19:30:00	3341.04	3341.43	3339.05	3341.04	2449	0	8
2025.08.21	19:45:00	3341.04	3341.29	3338.37	3339.80	2452	0	8
2025.08.21	20:00:00	3339.79	3342.09	3339.50	3341.30	2270	0	8
2025.08.21	20:15:00	3341.28	3341.45	3337.94	3338.52	2131	0	8
2025.08.21	20:30:00	3338.52	3340.27	3338.08	3338.12	1752	0	8
2025.08.21	20:45:00	3338.12	3338.74	3337.03	3337.09	1755	0	8
2025.08.21	21:00:00	3337.14	3338.43	3336.61	3337.41	1999	0	8
2025.08.21	21:15:00	3337.41	3339.40	3337.34	3338.60	1943	0	8
2025.08.21	21:30:00	3338.61	3339.14	3338.22	3338.74	1603	0	8
2025.08.21	21:45:00	3338.75	3339.61	3338.49	3339.38	1529	0	8
2025.08.21	22:00:00	3339.39	3340.43	3339.02	3340.20	1784	0	8
2025.08.21	22:15:00	3340.21	3341.76	3340.13	3341.59	1816	0	8
2025.08.21	22:30:00	3341.58	3341.96	3340.78	3340.79	1431	0	8
2025.08.21	22:45:00	3340.80	3341.31	3338.02	3338.82	1977	0	8
2025.08.21	23:00:00	3338.80	3339.26	3338.15	3338.47	854	0	8
2025.08.21	23:15:00	3338.48	3338.69	3338.03	3338.67	776	0	8
2025.08.21	23:30:00	3338.68	3339.08	3338.20	3338.43	803	0	8
2025.08.21	23:45:00	3338.42	3338.72	3337.94	3338.67	635	0	8
2025.08.22	01:00:00	3337.04	3340.07	3337.04	3339.19	761	0	8
2025.08.22	01:15:00	3339.19	3340.64	3338.92	3340.33	868	0	8
2025.08.22	01:30:00	3340.32	3340.67	3339.85	3340.22	999	0	8
2025.08.22	01:45:00	3340.22	3340.43	3338.91	3339.03	982	0	8
2025.08.22	02:00:00	3339.05	3339.57	3338.09	3338.20	899	0	8
2025.08.22	02:15:00	3338.18	3338.29	3337.43	3338.01	787	0	8
2025.08.22	02:30:00	3338.00	3339.52	3337.61	3338.83	804	0	8
2025.08.22	02:45:00	3338.82	3339.58	3338.07	3338.41	797	0	8
2025.08.22	03:00:00	3338.45	3338.46	3336.48	3336.54	1994	0	8
2025.08.22	03:15:00	3336.55	3338.49	3335.13	3337.66	2360	0	8
2025.08.22	03:30:00	3337.65	3339.18	3337.13	3337.50	1575	0	8
2025.08.22	03:45:00	3337.48	3339.87	3336.94	3339.59	1710	0	8
2025.08.22	04:00:00	3339.59	3340.31	3338.59	3339.00	2321	0	8
2025.08.22	04:15:00	3339.00	3339.08	3336.77	3337.37	2400	0	8
2025.08.22	04:30:00	3337.36	3338.60	3336.25	3338.09	2284	0	8
2025.08.22	04:45:00	3338.10	3338.32	3333.80	3334.16	2845	0	8
2025.08.22	05:00:00	3334.16	3336.29	3333.43	3334.48	2971	0	8
2025.08.22	05:15:00	3334.48	3335.95	3334.31	3335.18	2205	0	8
2025.08.22	05:30:00	3335.16	3335.65	3333.51	3333.89	2266	0	8
2025.08.22	05:45:00	3333.92	3334.56	3332.88	3334.13	1826	0	8
2025.08.22	06:00:00	3334.14	3334.14	3331.74	3332.79	1114	0	8
